years,place,lat,lon,StateCode
1,"FAIRFIELD MEMORIAL HOSPITAL, FAIRFIELD, WINNSBORO",34.369441,-81.08218,PA
1,"WILLIAMSBURG REGIONAL HOSPITAL, WILLIAMSBURG, KINGSTREE",33.671678,-79.78693,PA
1,"EDGEFIELD COUNTY HOSPITAL, EDGEFIELD, EDGEFIELD",33.819096,-81.95036,PA
1,"PRAIRIE LAKES HOSPITAL, CODINGTON, WATERTOWN",44.916657,-97.11346,PA
1,"BROOKINGS HEALTH SYSTEM, BROOKINGS, BROOKINGS",44.305418,-96.7906,PA
1,"AVERA SACRED HEART HOSPITAL, YANKTON, YANKTON",42.888538,-97.40958,PA
1,"AVERA QUEEN OF PEACE, DAVISON, MITCHELL",43.711862,-98.03185,PA
1,"AVERA ST LUKES, BROWN, ABERDEEN",45.46932,-98.49646,PA
1,"AVERA ST MARY'S HOSPITAL, HUGHES, PIERRE",44.425356,-100.29145,PA
1,"AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER, MINNEHAHA, SIOUX FALLS",43.674582,-96.79134,PA
1,"AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER, MINNEHAHA, SIOUX FALLS",43.674582,-96.79134,PA
1,"VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE, MEADE, FORT MEADE",44.40932,-103.455428,PA
1,"SPEARFISH REGIONAL HOSPITAL, LAWRENCE, SPEARFISH",44.48837,-103.87853,PA
1,"AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER, MINNEHAHA, SIOUX FALLS",43.674582,-96.79134,PA
1,"RAPID CITY REGIONAL HOSPITAL, PENNINGTON, RAPID CITY",44.085288,-103.21335,PA
1,"PHS INDIAN HOSPITAL AT PINE RIDGE, OGLALA LAKOTA, PINE RIDGE",43.046493,-102.57323,PA
1,"PHS INDIAN HOSPITAL AT RAPID CITY - SIOUX SAN, PENNINGTON, RAPID CITY",44.052788,-103.34302,PA
1,"PHS INDIAN HOSPITAL AT EAGLE BUTTE, DEWEY, EAGLE BUTTE",44.926725,-101.18538,PA
1,"PHS INDIAN HOSPITAL AT ROSEBUD, TODD, ROSEBUD",43.232817,-100.90791,PA
1,"SIOUXLAND SURGERY CENTER LIMITED PARTNERSHIP, UNION, DAKOTA DUNES",42.524771,-96.49955,PA
1,"SIOUX FALLS SPECIALTY HOSPITAL LLP, MINNEHAHA, SIOUX FALLS",43.525226,-96.73297,PA
1,"BLACK HILLS SURGICAL HOSPITAL LLP, PENNINGTON, RAPID CITY",44.05164,-103.13061,PA
1,"AVERA ST LUKES, BROWN, ABERDEEN",45.46932,-98.49646,PA
1,"RAPID CITY REGIONAL HOSPITAL, PENNINGTON, RAPID CITY",44.085288,-103.21335,PA
1,"AVERA HEART HOSPITAL OF SOUTH DAKOTA, MINNEHAHA, SIOUX FALLS",43.488472,-96.72258,PA
1,"AVERA SACRED HEART HOSPITAL, YANKTON, YANKTON",42.888538,-97.40958,PA
1,"SANFORD ABERDEEN MEDICAL CENTER, BROWN, ABERDEEN",45.589567,-98.352014,PA
1,"MADISON COMMUNITY HOSPITAL - CAH, LAKE, MADISON",43.995586,-97.134,PA
1,"PLATTE HEALTH CENTER - CAH, CHARLES MIX, PLATTE",43.435193,-98.89387,PA
1,"SANFORD CLEAR LAKE MEDICAL CENTER, DEUEL, CLEAR LAKE",44.790157,-96.69548,PA
1,"EUREKA COMMUNITY HEALTH SERVICES - CAH, MCPHERSON, EUREKA",45.796151,-99.62497,PA
1,"COMMUNITY MEMORIAL HOSPITAL - CAH, GREGORY, BURKE",43.190783,-99.28191,PA
1,"AVERA FLANDREAU HOSPITAL - CAH, MOODY, FLANDREAU",44.047857,-96.58896,PA
1,"SANFORD HOSPITAL WEBSTER - CAH, DAY, WEBSTER",45.316779,-97.54052,PA
1,"MARSHALL COUNTY HEALTHCARE CENTER - CAH, MARSHALL, BRITTON",45.827391,-97.73978,PA
1,"WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH, CHARLES MIX, WAGNER",43.045048,-98.29838,PA
1,"COMMUNITY MEMORIAL HOSPITAL - CAH, SPINK, REDFIELD",44.864263,-98.5409,PA
1,"LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH, BON HOMME, SCOTLAND",43.133482,-97.74525,PA
1,"BOWDLE HOSPITAL - CAH, EDMUNDS, BOWDLE",45.459575,-99.67824,PA
1,"LEAD - DEADWOOD REGIONAL HOSPITAL - CAH, LAWRENCE, DEADWOOD",44.338702,-103.70916,PA
1,"STURGIS REGIONAL HOSPITAL, MEADE, STURGIS",44.409616,-103.46597,PA
1,"FALL RIVER HOSPITAL - CAH, FALL RIVER, HOT SPRINGS",43.401616,-103.5051,PA
1,"CUSTER REGIONAL HOSPITAL - CAH, CUSTER, CUSTER",43.789695,-103.63631,PA
1,"AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH, JERAULD, WESSINGTON SPRINGS",44.051324,-98.63556,PA
1,"MOBRIDGE REGIONAL HOSPITAL - CAH, WALWORTH, MOBRIDGE",45.472087,-100.45819,PA
1,"MILBANK AREA HOSPITAL/AVERA HEALTH - CAH, GRANT, MILBANK",45.215805,-96.6092,PA
1,"ST MICHAEL'S HOSPITAL - CAH, BON HOMME, TYNDALL",42.991775,-97.86353,PA
1,"SANFORD CHAMBERLAIN MEDICAL CENTER, BRULE, CHAMBERLAIN",43.781193,-99.29864,PA
1,"AVERA ST BENEDICT HEALTH CENTER - CAH, HUTCHINSON, PARKSTON",43.391523,-97.94713,PA
1,"AVERA DELLS AREA HOSPITAL  - CAH, MINNEHAHA, DELL RAPIDS",43.833265,-96.70684,PA
1,"AVERA DESMET MEMORIAL HOSPITAL - CAH, KINGSBURY, DE SMET",44.374289,-97.57442,PA
1,"SANFORD CANTON-INWOOD MEDICAL CENTER - CAH, LINCOLN, CANTON",43.294672,-96.60442,PA
1,"WINNER REGIONAL HEALTHCARE CENTER - CAH, TRIPP, WINNER",43.289115,-99.97143,PA
1,"HURON REGIONAL MEDICAL CENTER, BEADLE, HURON",44.377801,-98.20936,PA
1,"SANFORD VERMILLION HOSPITAL, CLAY, VERMILLION",42.812664,-96.94651,PA
1,"AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC, HAND, MILLER",44.523028,-99.03397,PA
1,"AVERA GREGORY HOSPITAL, GREGORY, GREGORY",43.229236,-99.42096,PA
1,"UNICOI COUNTY MEMORIAL HOSPITAL, UNICOI, ERWIN",36.128301,-82.4273,PA
1,"JACKSON-MADISON COUNTY GENERAL HOSPITAL, MADISON, JACKSON",35.60758,-88.81959,PA
1,"SUMNER REGIONAL MEDICAL CENTER, SUMNER, GALLATIN",36.388997,-86.4548,PA
1,"TRISTAR SKYLINE MEDICAL CENTER, DAVIDSON, NASHVILLE",36.215535,-86.77317,PA
1,"UNITED REGIONAL MEDICAL CENTER, COFFEE, MANCHESTER",35.500068,-86.08414,PA
1,"HENDERSON COUNTY COMMUNITY HOSPITAL, HENDERSON, LEXINGTON",35.658409,-88.40535,PA
1,"CUMBERLAND MEDICAL CENTER, CUMBERLAND, CROSSVILLE",35.929314,-85.05926,PA
1,"WAYNE MEDICAL CENTER, WAYNE, WAYNESBORO",35.343716,-87.75739,PA
1,"BLOUNT MEMORIAL HOSPITAL, BLOUNT, MARYVILLE",35.781607,-83.93591,PA
1,"WELLMONT BRISTOL REGIONAL MEDICAL CENTER, SULLIVAN, BRISTOL",36.561341,-82.16869,PA
1,"THE UNIVERSITY OF TN MEDICAL CENTER, KNOX, KNOXVILLE",35.923517,-83.89042,PA
1,"BAPTIST MEMORIAL HOSPITAL HUNTINGDON, CARROLL, HUNTINGDON",35.995802,-88.41385,PA
1,"WELLMONT HOLSTON VALLEY MEDICAL CENTER, SULLIVAN, KINGSPORT",36.530517,-82.529816,PA
1,"SYCAMORE SHOALS HOSPITAL, CARTER, ELIZABETHTON",36.355251,-82.18843,PA
1,"SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI, GILES, PULASKI",35.204983,-87.01246,PA
1,"LAUGHLIN MEMORIAL HOSPITAL, INC, GREENE, GREENEVILLE",36.229928,-82.81406,PA
1,"WILLIAMSON MEDICAL CENTER, WILLIAMSON, FRANKLIN",35.921811,-86.7952,PA
1,"MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION, HAMBLEN, MORRISTOWN",36.225565,-83.30799,PA
1,"ROANE MEDICAL CENTER, ROANE, HARRIMAN",35.930801,-84.53135,PA
1,"WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL, HAWKINS, ROGERSVILLE",36.413437,-82.96804,PA
1,"TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER, CAMPBELL, LA FOLLETTE",36.388766,-84.08164,PA
1,"METHODIST MEDICAL CENTER OF OAK RIDGE, ANDERSON, OAK RIDGE",35.992691,-84.27044,PA
1,"GATEWAY MEDICAL CENTER, MONTGOMERY, CLARKSVILLE",36.528448,-87.34142,PA
1,"VANDERBILT UNIVERSITY HOSPITAL, DAVIDSON, NASHVILLE",36.186605,-86.785248,PA
1,"PERRY COMMUNITY HOSPITAL, PERRY, LINDEN",35.61432,-87.87486,PA
1,"TRISTAR HORIZON MEDICAL CENTER, DICKSON, DICKSON",36.065779,-87.40831,PA
1,"BAPTIST MEMORIAL HOSPITAL, SHELBY, MEMPHIS",35.124818,-89.86562,PA
1,"METHODIST HEALTHCARE MEMPHIS HOSPITALS, SHELBY, MEMPHIS",35.133825,-90.00463,PA
1,"TAKOMA REGIONAL HOSPITAL, GREENE, GREENEVILLE",36.102325,-82.85446,PA
1,"MCNAIRY REGIONAL HOSPITAL, MCNAIRY, SELMER",35.165045,-88.59327,PA
1,"SAINT THOMAS RUTHERFORD HOSPITAL, RUTHERFORD, MURFREESBORO",35.896645,-86.42425,PA
1,"TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL, JEFFERSON, JEFFERSON CITY",36.109404,-83.48325,PA
1,"CLAIBORNE MEDICAL CENTER, CLAIBORNE, TAZEWELL",36.465808,-83.52357,PA
1,"SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER, FRANKLIN, WINCHESTER",35.192829,-86.14045,PA
1,"COOKEVILLE REGIONAL MEDICAL CENTER, PUTNAM, COOKEVILLE",36.1832,-85.52054,PA
1,"MILAN GENERAL HOSPITAL, GIBSON, MILAN",35.916722,-88.76628,PA
1,"VOLUNTEER COMMUNITY HOSPITAL, WEAKLEY, MARTIN",36.353928,-88.84191,PA
1,"JOHNSON CITY MEDICAL CENTER, WASHINGTON, JOHNSON CITY",36.312633,-82.3802,PA
1,"NORTHCREST MEDICAL CENTER, ROBERTSON, SPRINGFIELD",36.513979,-86.86892,PA
1,"MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION, HAMBLEN, MORRISTOWN",36.225565,-83.30799,PA
1,"STARR REGIONAL MEDICAL CENTER ATHENS, MCMINN, ATHENS",35.441376,-84.641623,PA
1,"DECATUR COUNTY GENERAL HOSPITAL, DECATUR, PARSONS",35.66088,-88.1184,PA
1,"DYERSBURG REGIONAL MEDICAL CENTER, DYER, DYERSBURG",36.038042,-89.38613,PA
1,"MAURY REGIONAL HOSPITAL, MAURY, COLUMBIA",35.619784,-87.03565,PA
1,"LECONTE MEDICAL CENTER, CUMBERLAND, SEVIERVILLE",35.818653,-83.59197,PA
1,"SAINT THOMAS WEST HOSPITAL, DAVIDSON, NASHVILLE",36.113558,-86.86207,PA
1,"JAMESTOWN REGIONAL MEDICAL CENTER, FENTRESS, JAMESTOWN",36.409385,-84.93393,PA
1,"SWEETWATER HOSPITAL ASSOCIATION, MONROE, SWEETWATER",35.598659,-84.46613,PA
1,"MEMORIAL HEALTHCARE SYSTEM, INC, HAMILTON, CHATTANOOGA",35.030474,-85.2749,PA
1,"LINCOLN MEDICAL CENTER, LINCOLN, FAYETTEVILLE",35.136177,-86.57433,PA
1,"ERLANGER MEDICAL CENTER, HAMILTON, CHATTANOOGA",35.046173,-85.2988,PA
1,"HARDIN MEDICAL CENTER, HARDIN, SAVANNAH",35.180947,-88.18946,PA
1,"FORT LOUDON MEDICAL CENTER, LOUDON, LENOIR CITY",35.800329,-84.23281,PA
1,"METRO NASHVILLE GENERAL HOSPITAL, DAVIDSON, NASHVILLE",36.174806,-86.80252,PA
1,"TENNOVA HEALTHCARE, KNOX, KNOXVILLE",35.991982,-83.91859,PA
1,"FORT SANDERS REGIONAL MEDICAL CENTER, KNOX, KNOXVILLE",35.955732,-83.93271,PA
1,"BAPTIST MEMORIAL HOSPITAL UNION CITY, OBION, UNION CITY",36.426933,-89.0727,PA
1,"BAPTIST MEMORIAL HOSPITAL TIPTON, TIPTON, COVINGTON",35.560622,-89.64201,PA
1,"HENRY COUNTY MEDICAL CENTER, HENRY, PARIS",36.300311,-88.32891,PA
1,"SAINT THOMAS MIDTOWN HOSPITAL, DAVIDSON, NASHVILLE",36.186605,-86.785248,PA
1,"HERITAGE MEDICAL CENTER, BEDFORD, SHELBYVILLE",35.47066,-86.45974,PA
1,"METHODIST HEALTHCARE MEMPHIS HOSPITALS, SHELBY, MEMPHIS",35.133825,-90.00463,PA
1,"CUMBERLAND RIVER HOSPITAL, CLAY, CELINA",36.547412,-85.48904,PA
1,"HARTON REGIONAL MEDICAL CENTER, COFFEE, TULLAHOMA",35.357522,-86.21484,PA
1,"BAPTIST REHABILITATION GERMANTOWN, SHELBY, GERMANTOWN",35.088885,-89.80677,PA
1,"DEKALB COMMUNITY HOSP, DEKALB, SMITHVILLE",35.922583,-85.80108,PA
1,"TRISTAR SUMMIT MEDICAL CENTER, DAVIDSON, HERMITAGE",36.180507,-86.60111,PA
1,"RIVER PARK HOSPITAL, WARREN, MC MINNVILLE",35.687286,-85.787,PA
1,"REGIONAL ONE HEALTH, SHELBY, MEMPHIS",35.146131,-90.0534,PA
1,"TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER, COCKE, NEWPORT",35.963276,-83.20116,PA
1,"MEMORIAL HEALTHCARE SYSTEM, INC, HAMILTON, CHATTANOOGA",35.030474,-85.2749,SC
1,"DELTA MEDICAL CENTER, SHELBY, MEMPHIS",35.048455,-89.92426,SC
1,"TRISTAR CENTENNIAL MEDICAL CENTER, DAVIDSON, NASHVILLE",36.152607,-86.78927,SC
1,"METHODIST HEALTHCARE FAYETTE HOSPITAL, FAYETTE, SOMERVILLE",35.275036,-89.32907,SC
1,"MOUNTAIN HOME VA MEDICAL CENTER, WASHINGTON, MOUNTAIN HOME",36.309201,-82.37338,SC
1,"PARKWEST MEDICAL CENTER, KNOX, KNOXVILLE",35.928997,-84.07543,SC
1,"SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE, LAWRENCE, LAWRENCEBURG",35.259613,-87.37522,SC
1,"INDIAN PATH MEDICAL CENTER, SULLIVAN, KINGSPORT",36.547133,-82.55408,SC
1,"JELLICO COMMUNITY HOSPITAL, CAMPBELL, JELLICO",36.578257,-84.13698,SC
1,"BOLIVAR GENERAL HOSPITAL, HARDEMAN, BOLIVAR",35.25543,-88.98751,SC
1,"MCKENZIE REGIONAL HOSPITAL, CARROLL, MC KENZIE",36.133065,-88.52246,SC
1,"ST FRANCIS HOSPITAL, SHELBY, MEMPHIS",35.082936,-89.84892,SC
1,"JOHNSON CITY MEDICAL CENTER, WASHINGTON, JOHNSON CITY",36.312633,-82.3802,SC
1,"SKYRIDGE MEDICAL CENTER, BRADLEY, CLEVELAND",35.146362,-84.88723,SC
1,"LIVINGSTON REGIONAL HOSPITAL, OVERTON, LIVINGSTON",36.376289,-85.32585,SC
1,"REGIONAL HOSPITAL OF JACKSON, MADISON, JACKSON",35.693101,-88.80653,SC
1,"VA MIDDLE TENNESSEE HEALTHCARE SYSTEM, DAVIDSON, NASHVILLE",36.133251,-86.80057,SC
1,"HIGHLANDS MEDICAL CENTER, WHITE, SPARTA",35.943026,-85.45113,SC
1,"UNIVERSITY MEDICAL CENTER, WILSON, LEBANON",36.240331,-86.29271,SC
1,"TRISTAR HENDERSONVILLE MEDICAL CENTER, SUMNER, HENDERSONVILLE",36.311047,-86.61173,SC
1,"TRISTAR SOUTHERN HILLS MEDICAL CENTER, DAVIDSON, NASHVILLE",36.079259,-86.72584,SC
1,"STONES RIVER HOSPITAL, CANNON, WOODBURY",35.813335,-86.05538,SC
1,"TRISTAR CENTENNIAL MEDICAL CENTER, DAVIDSON, NASHVILLE",36.152607,-86.78927,SC
1,"TRISTAR STONECREST MEDICAL CENTER, RUTHERFORD, SMYRNA",35.968513,-86.52231,SC
1,"SAINT FRANCIS BARTLETT MEDICAL CENTER, SHELBY, BARTLETT",35.208709,-89.80518,SC
1,"SAINT THOMAS RUTHERFORD HOSPITAL, RUTHERFORD, MURFREESBORO",35.896645,-86.42425,SC
1,"HOUSTON COUNTY COMMUNITY HOSPITAL, HOUSTON, ERIN",36.301089,-87.68198,SC
1,"SAINT THOMAS HICKMAN HOSPITAL, HICKMAN, CENTERVILLE",35.76714,-87.49418,SC
1,"TROUSDALE MEDICAL CENTER, TROUSDALE, HARTSVILLE",36.407653,-86.15305,SC
1,"JOHNSON COUNTY COMMUNITY HOSPITAL, JOHNSON, MOUNTAIN CITY",36.451041,-81.81906,SC
1,"MACON COUNTY GENERAL HOSPITAL, MACON, LAFAYETTE",36.537994,-86.01497,SC
1,"RIVERVIEW REGIONAL MEDICAL CENTER, SMITH, CARTHAGE",36.264959,-85.94893,SC
1,"UNITED REGIONAL MEDICAL CENTER, COFFEE, MANCHESTER",35.500068,-86.08414,SC
1,"MARSHALL MEDICAL CENTER, MARSHALL, LEWISBURG",35.461359,-86.7792,SC
1,"RHEA MEDICAL CENTER, RHEA, DAYTON",35.495894,-85.01032,SC
1,"TRISTAR ASHLAND CITY MEDICAL CENTER, CHEATHAM, ASHLAND CITY",36.299293,-87.06949,SC
1,"WELLMONT HANCOCK COUNTY HOSPITAL, HANCOCK, SNEEDVILLE",36.521297,-83.22818,SC
1,"LAUDERDALE COMMUNITY HOSPITAL, LAUDERDALE, RIPLEY",35.637993,-89.86859,SC
1,"COPPER BASIN MEDICAL CENTER, POLK, COPPERHILL",35.008596,-84.3859,SC
1,"CAMDEN GENERAL HOSPITAL, BENTON, CAMDEN",36.050286,-88.10137,SC
1,"PROVIDENCE MEMORIAL HOSPITAL, EL PASO, EL PASO",31.775458,-106.4945,SC
1,"ROLLING PLAINS MEMORIAL HOSPITAL, NOLAN, SWEETWATER",32.465621,-100.39814,SC
1,"SETON MEDICAL CENTER AUSTIN, TRAVIS, AUSTIN",30.292424,-97.73856,SC
1,"BAPTIST MEDICAL CENTER, BEXAR, SAN ANTONIO",29.425932,-98.48931,SC
1,"TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL, TARRANT, ARLINGTON",32.752048,-97.13514,SC
1,"HENDRICK MEDICAL CENTER, TAYLOR, ABILENE",32.500532,-99.69803,SC
1,"NORTHWEST TEXAS HOSPITAL, POTTER, AMARILLO",35.204652,-101.88353,SC
1,"MEMORIAL HOSPITAL, GONZALES, GONZALES",29.510439,-97.45352,SC
1,"HOPKINS COUNTY MEMORIAL HOSPITAL, HOPKINS, SULPHUR SPRINGS",33.143752,-95.60102,SC
1,"CHRISTUS SANTA ROSA HOSPITAL, BEXAR, SAN ANTONIO",29.423932,-98.5235,SC
1,"FAITH COMMUNITY HOSPITAL, JACK, JACKSBORO",33.200265,-98.15778,SC
1,"HAMLIN MEMORIAL HOSPITAL, JONES, HAMLIN",32.88019,-100.13583,SC
1,"BELLVILLE GENERAL HOSPITAL, AUSTIN, BELLVILLE",29.983095,-96.26843,SC
1,"WISE REGIONAL HEALTH SYSTEM, WISE, DECATUR",33.263039,-97.55657,SC
1,"CENTRAL TEXAS MEDICAL CENTER, HAYS, SAN MARCOS",29.876944,-97.94668,SC
1,"BAYLOR SCOTT & WHITE MEDICAL CENTER GARLAND, DALLAS, GARLAND",32.915625,-96.67399,SC
1,"BROWNWOOD REGIONAL MEDICAL CENTER, BROWN, BROWNWOOD",31.73003,-99.00605,SC
1,"LAKE GRANBURY MEDICAL CENTER, HOOD, GRANBURY",32.424695,-97.78894,SC
1,"CUERO COMMUNITY HOSPITAL, DE WITT, CUERO",29.09649,-97.28798,SC
1,"HILL COUNTRY MEMORIAL HOSPITAL INC, GILLESPIE, FREDERICKSBURG",30.279267,-98.88389,SC
1,"CARE REGIONAL MEDICAL CENTER, SAN PATRICIO, ARANSAS PASS",27.915764,-97.15436,SC
1,"NORTHWEST TEXAS HOSPITAL, POTTER, AMARILLO",35.204652,-101.88353,SC
1,"MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER, HARRIS, HOUSTON",29.773994,-95.51771,SC
1,"CLEAR LAKE REGIONAL MEDICAL CENTER, HARRIS, WEBSTER",29.539581,-95.13467,SD
1,"DIMMIT REGIONAL HOSPITAL, DIMMIT, CARRIZO SPRINGS",28.524292,-99.83827,SD
1,"DENTON REGIONAL MEDICAL CENTER, DENTON, DENTON",33.143186,-97.088337,SD
1,"HOUSTON NORTHWEST MEDICAL CENTER, HARRIS, HOUSTON",30.012711,-95.45132,SD
1,"TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD, TARRANT, BEDFORD",32.831228,-97.14593,SD
1,"VA WEST TEXAS HEALTHCARE SYSTEM, HOWARD, BIG SPRING",32.21649,-101.4532,SD
1,"NOCONA GENERAL HOSPITAL, MONTAGUE, NOCONA",33.824724,-97.69688,SD
1,"DOCTORS HOSPITAL OF LAREDO, WEBB, LAREDO",27.542244,-99.49233,SD
1,"WEST HOUSTON MEDICAL CENTER, HARRIS, HOUSTON",29.722704,-95.6314,SD
1,"MEDICAL CITY DALLAS HOSPITAL, DALLAS, DALLAS",32.901176,-96.79054,SD
1,"MEDICAL CENTER OF PLANO, COLLIN, PLANO",33.024721,-96.74038,SD
1,"VA WEST TEXAS HEALTHCARE SYSTEM, HOWARD, BIG SPRING",32.21649,-101.4532,SD
1,"STARR COUNTY MEMORIAL HOSPITAL, STARR, RIO GRANDE CITY",26.445982,-98.69332,SD
1,"MEMORIAL HOSPITAL, NACOGDOCHES, NACOGDOCHES",31.626011,-94.60338,SD
1,"EAST TEXAS MEDICAL CENTER - FAIRFIELD, FREESTONE, FAIRFIELD",31.763713,-96.10808,SD
1,"PARK PLAZA HOSPITAL, HARRIS, HOUSTON",29.728779,-95.3657,SD
1,"MEDICAL CENTER HOSPITAL, ECTOR, ODESSA",31.854455,-102.35906,SD
1,"VALLEY REGIONAL MEDICAL CENTER, CAMERON, BROWNSVILLE",25.969007,-97.47211,SD
1,"PROVIDENCE MEMORIAL HOSPITAL, EL PASO, EL PASO",31.775458,-106.4945,SD
1,"MEDICAL CENTER OF LEWISVILLE, DENTON, LEWISVILLE",33.04867,-96.99321,SD
1,"DALLAS VA MEDICAL CENTER - VA NORTH TEXAS, DALLAS, DALLAS",32.710082,-96.7972,SD
1,"TOMBALL REGIONAL MEDICAL CENTER, HARRIS, TOMBALL",30.073775,-95.61882,SD
1,"JPS HEALTH NETWORK, TARRANT, FORT WORTH",32.730265,-97.32002,SD
1,"HARRIS HEALTH SYSTEM, HARRIS, HOUSTON",29.683865,-95.39772,SD
1,"MEDICAL CENTER OF ARLINGTON, TARRANT, ARLINGTON",32.691393,-97.13546,SD
1,"HUGULEY MEMORIAL MEDICAL CENTER, JOHNSON, BURLESON",32.535841,-97.30681,SD
1,"DOCTORS HOSPITAL, DALLAS, DALLAS",32.842726,-96.69937,SD
1,"MEMORIAL HERMANN NORTHEAST, HARRIS, HUMBLE",30.005691,-95.28488,SD
1,"UNIVERSITY MEDICAL CENTER, LUBBOCK, LUBBOCK",33.62386,-101.88057,SD
1,"DALLAS REGIONAL MEDICAL CENTER, DALLAS, MESQUITE",32.767329,-96.60759,SD
1,"UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER, SMITH, TYLER",32.40331,-95.22276,SD
1,"EL CAMPO MEMORIAL HOSPITAL, WHARTON, EL CAMPO",29.197701,-96.2774,SD
1,"SOUTHWEST GENERAL HOSPITAL, BEXAR, SAN ANTONIO",29.333436,-98.53934,SD
1,"LAMB HEALTHCARE CENTER, LAMB, LITTLEFIELD",33.894823,-102.32282,SD
1,"LONGVIEW REGIONAL MEDICAL CENTER, GREGG, LONGVIEW",32.557684,-94.74353,SD
1,"HOUSTON METHODIST ST JOHN HOSPITAL, HARRIS, NASSAU BAY",29.55283,-95.10265,SD
1,"RIO GRANDE REGIONAL HOSPITAL, HIDALGO, MCALLEN",26.172018,-98.25042,SD
1,"ST DAVID'S SOUTH AUSTIN MEDICAL CENTER, TRAVIS, AUSTIN",30.246309,-97.76087,SD
1,"CYPRESS FAIRBANKS MEDICAL CENTER, HARRIS, HOUSTON",29.927675,-95.60547,SD
1,"ROUND ROCK MEDICAL CENTER, WILLIAMSON, ROUND ROCK",30.518975,-97.71439,SD
1,"METHODIST CHARLTON MEDICAL CENTER, DALLAS, DALLAS",32.666984,-96.87633,SD
1,"BAYLOR MEDICAL CENTER AT CARROLLTON, DENTON, CARROLLTON",33.030556,-96.89328,SD
1,"LAKE POINTE MEDICAL CENTER, DALLAS, ROWLETT",32.897459,-96.5497,SD
1,"TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON, DENTON, DENTON",33.226598,-97.13061,SD
1,"KNOX COUNTY HOSPITAL, KNOX, KNOX CITY",33.423156,-99.82014,SD
1,"PALESTINE REGIONAL MEDICAL CENTER, ANDERSON, PALESTINE",31.779481,-95.63325,SD
1,"EAST TEXAS MEDICAL CENTER TRINITY, TRINITY, TRINITY",30.94481,-95.33298,SD
1,"MEMORIAL HERMANN TEXAS MEDICAL CENTER, HARRIS, HOUSTON",29.704584,-95.40466,SD
1,"HAMILTON GENERAL HOSPITAL, HAMILTON, HAMILTON",31.696154,-98.14834,SD
1,"COVENANT HOSPITAL LEVELLAND, HOCKLEY, LEVELLAND",33.609208,-102.41478,SD
1,"UT SOUTHWESTERN UNIVERSITY HOSPITAL ST PAUL, DALLAS, DALLAS",32.767268,-96.777626,SD
1,"TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO, COLLIN, PLANO",33.03505,-96.80492,SD
1,"HOUSTON NORTHWEST MEDICAL CENTER, HARRIS, HOUSTON",30.012711,-95.45132,SD
1,"KINGWOOD MEDICAL CENTER, HARRIS, KINGWOOD",29.83399,-95.434241,SD
1,"TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F, TARRANT, FORT WORTH",32.670345,-97.4143,TN
1,"METHODIST AMBULATORY SURGERY HOSPITAL NW, BEXAR, SAN ANTONIO",29.518413,-98.60869,TN
1,"CORPUS CHRISTI MEDICAL CENTER,THE, NUECES, CORPUS CHRISTI",27.709309,-97.35225,TN
1,"NORTHWEST TEXAS SURGERY CENTER, RANDALL, AMARILLO",35.171903,-101.87581,TN
1,"PARK PLAZA HOSPITAL, HARRIS, HOUSTON",29.728779,-95.3657,TN
1,"CHRISTUS ST MICHAEL HEALTH SYSTEM, BOWIE, TEXARKANA",33.476552,-94.39495,TN
1,"DOCTORS HOSPITAL TIDWELL, HARRIS, HOUSTON",29.852975,-95.43586,TN
1,"MEMORIAL HERMANN TEXAS MEDICAL CENTER, HARRIS, HOUSTON",29.704584,-95.40466,TN
1,"NORTHWEST HILLS SURGICAL HOSPITAL, TRAVIS, AUSTIN",30.344305,-97.7638,TN
1,"NORTH AUSTIN MEDICAL CENTER, TRAVIS, AUSTIN",30.384204,-97.70392,TN
1,"METHODIST SUGAR LAND HOSPITAL, FORT BEND, SUGAR LAND",29.573345,-95.63213,TN
1,"LAS COLINAS MEDICAL CENTER, DALLAS, IRVING",32.876474,-96.94129,TN
